cluster,n_mkts,share,xstill,lam,kz,dlam,ar1z,log_moves,log_tres,log_mdt,still,p_ext,p_range,spend_lr,f1,f2,f3,f4,lump,ar1,budget_slope,budget_se,term_share,top_cat,top_cat_frac
0,110,0.03252513305736251,0.2533670295839523,-4.40775917446107,0.7924086578305027,0.19066676195266352,-5.6773048393042965e-08,1.4466367116587102,1.503034263219516,0.056397551561766006,0.3081279531279531,0.22081621621621617,0.13351818181818184,-4.547924936233005,0.25851794465740263,0.12011032072552609,0.14808123289873779,0.3865721677259224,1.0535588132178983,-0.0010144064194593985,1.1631283576180227,0.0860535048825373,0.6424597133259796,Sports,0.7090909090909091
1,515,0.15227675931401538,0.1338321901112459,0.32147205395242057,3.4262547643491876,-1.3110566187683435,-0.10284499308723417,4.560212443905388,4.597027916383173,0.03681547247875267,0.6393432918151052,0.3846647639215998,0.3185029126213592,-0.8960307348360586,0.41024468450153134,0.11926837634080573,0.11997498429533501,0.12187749228784175,3.7184290278192167,-0.11018946994849145,1.7960852051554603,0.09221863543884203,0.06580549211397177,Politics,0.40388349514563104
2,264,0.07806031933767002,-0.0193951724358984,-2.379769991390074,1.005989820708788,-0.8163709939385597,-0.1920167284980249,1.804989312001321,1.8118882086155816,0.006898896615255506,0.000586564882541894,0.1220633242143659,0.16118750000000004,-2.1921002064523982,0.30057321181512514,0.1079346438162751,0.1530810895336673,0.17064501700524434,1.2562991894642368,-0.1803808115286476,1.1397507829102789,0.04517341794058628,0.7768850238446184,Sports,0.875
3,28,0.00827912477823773,0.6100891716527878,-5.947214599149253,1.490966574018811,-15.229264283145438,-0.13931084100443158,1.8393188117249093,1.8562637395675918,0.016944927843667718,0.6822049973835689,0.16461878597592886,0.024196428571428567,-6.422142463576676,0.6573439835811838,0.143699616166285,0.19895634920324953,0.0,1.5691789868474975,-0.13458129273137925,1.1464558036126693,0.1234203864203741,0.9950648102717476,Sports,0.8928571428571429
4,398,0.11768184506209343,0.04565552360900538,-1.2530980893449724,3.6431930432059,-2.7192134605339313,-0.053693732532184395,5.137561223866474,5.149773334277365,0.012212110411878661,0.96278651616558,0.4878775920001045,0.08575879396984924,-3.566680853164371,0.6852302379732692,0.10282654415155405,0.0882923562151919,0.05456015998439318,4.342760923787687,-0.01374127112188834,0.7106692673165488,0.0393115456206943,0.10439110607347231,Sports,0.5251256281407035
5,151,0.0446481371969249,0.32781316563879853,-1.1793298409473323,2.333505444181515,-2.3532314250790685,0.03983918983272927,2.7614220511849172,2.7849429415985165,0.023520890414578412,0.5843200043488902,0.28723253652478076,0.2038013245033113,-1.247684196518282,0.3822339688508636,0.08760747016389026,0.06333556515537833,0.038837139874781094,2.552017626317187,0.04692199986368313,1.315501618346123,0.0948883095358761,0.22941132855397572,Sports,0.5629139072847682
6,606,0.179183914843288,0.23710199955269476,-3.1587682857557544,1.3413502952729006,-1.5614739435074507,-0.1890806238494517,2.4235636733040318,2.458437818147163,0.034874144844105545,0.34102902066032176,0.21217066270864646,0.13555115511551155,-3.3707409259590078,0.35761759479600796,0.17113713944795877,0.1409549167913738,0.1312243097682881,1.7166374115495582,-0.16817646789214888,1.1197552244784366,0.03484804359025515,0.8040975848984431,Sports,0.7062706270627063
7,1310,0.38734476641040805,0.20801192669382457,-0.6805166239853484,2.273186345627676,-0.948509736052091,-0.11513945527569003,4.23774756552193,4.2837930026341375,0.046045437113166554,0.45250635760587216,0.32757668414115826,0.3450961832061069,-0.9744918193585231,0.3240375286714628,0.15644849505089972,0.14759346110226315,0.13496011568410668,3.135175046768868,-0.08589770078482507,1.0819005764810052,0.030239723137831,0.20948360297960716,Politics,0.41755725190839693
