key,n_moves,mdt,still,p_ext,p_range,tot2,max2,t_res,p0,xstill,lam,kz,log_moves,log_tres,log_mdt,spend_lr,lump,dlam,f1,f2,f3,f4,ar1,ar1z,cluster
sim00000,113,1.0,0.504424778761062,0.38263932788550004,0.583551949200903,0.0394488138684203,0.005679031281790677,114.0,0.583651949200903,0.10595096413999666,-0.46740672670530303,1.2414030124484585,4.727387818712341,4.736198448394496,1.000088900581841e-12,-1.8180671396615153,2.7891645050982086,-0.7528632090231295,0.6753752641153054,0.20977487813135906,0.09790642403163477,0.015925802237416277,0.19922944158533737,-0.009341027324883705,0
sim00001,78,1.0,0.38461538461538464,0.32298149613759275,0.5925297177121733,0.07865211089630972,0.009586642210887222,79.0,0.572888928715804,0.0893544372240419,-0.42957246979032426,1.1370575724246486,4.356708826689592,4.3694478524670215,1.000088900581841e-12,-1.1349462085002489,2.252045050705525,-0.7027462928424082,0.4641096540595357,0.3525227054130096,0.16909569803841745,0.014270642221133702,-0.2282310507523269,-0.22912400774258795,0
sim00002,104,1.0,0.25961538461538464,0.2984738037801302,0.8891745301930873,0.12394556167318356,0.013397901636425605,105.0,0.7426434359185189,0.09113239914847715,-0.019226916746348428,1.0552667188013118,4.6443908991413725,4.653960350157523,1.000088900581841e-12,-0.43308083449005935,2.4196465483315994,-0.5393431769407446,0.15883858179264948,0.3262837045168246,0.3726184335445692,0.1300839519189885,0.07431293225748592,0.054127532627013565,1
sim00003,68,1.0,0.07352941176470588,0.21067345154609127,0.5556437019659553,0.3129281288989239,0.06800409588421749,69.0,0.3410159321088275,0.0033041170095890666,-0.18364834763606813,1.0532275301347476,4.219507705176107,4.23410650459726,1.000088900581841e-12,0.33110026708336704,2.693102097884899,0.10634659723585652,0.05625717705113951,0.07340618634809926,0.1651576423724949,0.1012183209079712,0.1254687680384712,0.07559802092125548,1
sim00004,96,1.0,0.13541666666666666,0.21305045960780533,0.7802187759224631,0.19332950146603484,0.015969666833153283,97.0,0.6737581250188974,0.012360142562884952,-0.21545307058120963,0.9769331548770346,4.564348191467836,4.574710978503383,1.000088900581841e-12,-0.12835896194661878,2.0706432963262777,-0.5639301915893931,0.13669635344902697,0.19863891384973498,0.25402110413102735,0.2718573182622245,-0.18350973287670147,-0.14802248726501102,1
sim00005,13,1.0,0.0,0.16485741900404038,0.6005886428953041,0.4073729925425778,0.2126740403757206,14.0,0.659998561277523,-0.030664425788384044,0.33397351141615844,0.961608264448524,2.5649493574615367,2.6390573296152584,1.000088900581841e-12,0.5962969840647399,1.9149808147649223,-0.08475489346085102,0.04822166139892884,0.2510686663894074,0.008997228788065434,0.5227565073432826,-0.38437032882753774,-0.30908651591924374,0
sim00006,33,1.0,0.6363636363636364,0.46828698874650737,0.1854074750612903,0.01300440597032351,0.002963488673071446,34.0,0.18550747506129028,0.1288416499427014,-0.626518272038029,1.2266632375726794,3.4965075614664802,3.5263605246161616,1.000088900581841e-12,-2.452616928689851,2.017586518524173,-4.523386052102933,0.681553590761087,0.3162053963292829,0.0022410128327330996,0.0,-0.020435669900070008,-0.2805935450311877,5
sim00007,105,1.0,0.780952380952381,0.4528783902257184,0.29969855214223007,0.00861711122450443,0.00146251743516728,106.0,0.29979855214223006,0.13180985352164562,-1.1352568218914054,1.6154082588517624,4.653960350157523,4.663439094112067,1.000088900581841e-12,-3.192973649705836,2.880369656449653,-2.0978314182768654,0.9140780569344364,0.052999997286599335,0.032489499678323625,0.00043244598459231485,0.08341656125112372,0.024230660696185697,0
sim00008,111,1.0,0.08108108108108109,0.2001681111051937,0.5847548173487154,0.2210592268897882,0.023702624453156323,112.0,0.48634908259078635,-0.03480294487264623,0.07666736874164884,1.2524388418555088,4.709530201312334,4.718498871295094,1.000088900581841e-12,-0.12228458914595337,2.4766853186928235,0.5096434832577235,0.12849867824737965,0.1649221186109077,0.25857707903933863,0.13393966481000477,-0.039136417236215644,0.04223592847847598,1
sim00009,41,1.0,0.07317073170731707,0.12640053592971365,0.5777869508203779,0.4004521134444591,0.06431414264030752,42.0,0.11704511834360404,0.022001867535633955,0.06825451329873748,1.1180342786565713,3.713572066704308,3.7376696182833684,1.000088900581841e-12,1.3545158814266431,1.884757428996285,-0.08569848547432145,0.07211986503807713,0.08109128343490113,0.11205922873165002,0.24946555681281074,-0.3189286737493388,-0.05256157846395624,1
sim00010,77,1.0,0.42857142857142855,0.3902607192588341,0.3988310688442774,0.04794325203695276,0.004698637082164209,78.0,0.39674398602585415,0.06914028865365436,-0.40924710303477,1.7827814709869223,4.343805421853684,4.356708826689592,1.000088900581841e-12,-1.6078595336734867,2.02105984233533,-0.3094894691296653,0.5073485022900381,0.348722023005685,0.13858532920814307,0.0053441454752758836,0.11762774704006575,0.09814972865210037,3
sim00011,119,1.0,0.5714285714285714,0.3970048886909747,0.45453870391262496,0.04142265192373214,0.005389550916224176,120.0,0.5912162711826412,0.11033853659187647,-0.5421203027126174,1.3985463428128597,4.77912349311153,4.787491742782046,1.000088900581841e-12,-1.7637849692260552,2.739757674802663,-1.1503949181954534,0.5483758087548577,0.4072860116007857,0.04108058103759821,0.0032575985826171026,0.09339836757120437,-0.052536555504377046,0
sim00012,114,1.0,0.2631578947368421,0.2793479884399016,0.7241041569019306,0.12896926744967144,0.008600020762306397,115.0,0.5050665613357082,0.029935358757768038,-0.1096008424772836,1.1593329991175836,4.736198448394496,4.74493212836325,1.000088900581841e-12,-0.6617840932569296,2.028388925950545,-0.11520206615824329,0.15988206279201303,0.32417880604434207,0.3443354221525328,0.1710785005304685,0.06341226680977329,0.04100577828393723,1
sim00013,41,1.0,0.21951219512195122,0.19380194581391438,0.5620068948081322,0.11771229172817906,0.03136852804271698,42.0,0.5621068948081321,0.08172692721286244,-0.6396830240051223,1.0198494612035534,3.713572066704308,3.7376696182833684,1.000088900581841e-12,-0.7376681441147178,2.3911337235304027,0.4174553587024506,0.11219981646749409,0.09092016704823112,0.30867277478825966,0.4854737814281004,-0.047139565296292124,0.020002145075616967,0
sim00014,20,1.0,0.05,0.12628167321850212,0.6325818564020634,0.2664848868250014,0.09087675554916091,21.0,0.5392647092424135,0.014035726579537522,-0.20700591707251964,1.3524273871484866,2.995732273553991,3.044522437723423,1.000088900581841e-12,0.0700425775324065,1.9199189952942246,-0.22877227906973108,0.06352270298125066,0.2886632031472227,0.049183244845673706,0.4937847067753221,0.23135540827345216,0.08809671216347985,1
sim00015,76,1.0,0.19736842105263158,0.3788971527711953,0.41758914903607414,0.06143146727046834,0.007798124785160494,77.0,0.39604931560649725,-0.015877362549059023,-0.21844464782331505,0.9014726272159325,4.330733340286331,4.343805421853684,1.000088900581841e-12,-1.3593538049791674,2.266694431676976,-0.08950481166012245,0.42382620563951123,0.19436875796910255,0.15732833568158527,0.08040527706051162,0.05170966088207039,0.203498774517424,1
sim00016,62,1.0,0.22580645161290322,0.26376034902861806,0.6817231140157085,0.1387610235998528,0.029408675614579376,63.0,0.5952800788303209,0.018637064449251867,-0.10692603056902479,1.3452892364591091,4.127134385045092,4.143134726391533,1.000088900581841e-12,-0.5517188128967352,2.575670905539097,-0.511387522993968,0.31539255245476727,0.3568970498403114,0.186400205890328,0.14128265624020697,-0.07013883727788484,0.03218663920359504,1
sim00017,60,1.0,0.4,0.3743799201300401,0.3954210942473576,0.07463874398494472,0.010340177257196489,61.0,0.13046701668059235,0.07229634246154051,0.05475871877701928,1.443365696129448,4.0943445622221,4.110873864173311,1.000088900581841e-12,-0.41866170806764474,2.1177218445531887,-0.6459439146992381,0.18191690807401456,0.4681325831259485,0.3420548808688144,0.007857894357088007,0.17918836880035618,0.16015509806107078,1
sim00018,27,1.0,0.18518518518518517,0.25765736142642437,0.6133616956885197,0.36669792529844486,0.09652558336909439,28.0,0.6154445669461907,0.040654426784565045,0.6009156792519449,1.0254601027080485,3.295836866004329,3.332204510175204,1.000088900581841e-12,0.4378608687914557,1.9611065344843088,-0.04604054584387984,0.22601312251600889,0.2308245761070742,0.48970306661892204,0.053459234755267836,-0.32295795033931934,-0.29455509793821616,0
sim00019,97,1.0,0.05154639175257732,0.10477719753494387,0.701689955184921,0.48353314840168743,0.07435681106928815,98.0,0.5259171940992001,-0.019121828929831206,0.17955960321547676,1.1048141883093061,4.574710978503383,4.584967478670572,1.000088900581841e-12,0.6623493736735578,2.702466383419289,0.2548024059670525,0.07147982476923984,0.08599734585914295,0.2237553174403823,0.19496253751411097,0.11112064707738953,0.032116031665391016,1
sim00020,104,1.0,0.6346153846153846,0.4649680224882777,0.2864528982227602,0.01736211855712233,0.005250222640562473,105.0,0.7134471017772398,-0.005081032375329985,-0.24426381957195864,1.7927831989828926,4.6443908991413725,4.653960350157523,1.000088900581841e-12,-2.465985432724087,3.448370638285397,-2.1544145242845953,0.8665671205442487,0.10196235832497375,0.03125063850622812,0.00021988256695295232,-0.10470741339617697,-0.20378425005737927,0
sim00021,116,1.0,0.45689655172413796,0.39438420597868457,0.41364273246434385,0.04450762718021841,0.006649781509028899,117.0,0.3552322785426343,0.04164528545859963,-0.5620156163608793,1.4809924937347734,4.7535901911063645,4.762173934797756,1.000088900581841e-12,-1.6382461606355898,2.8525136151996895,-0.9960131348418646,0.4310873823955885,0.3480076950394284,0.21741744853258632,0.003487474009928763,0.010486474322790037,0.0184349141932965,0
sim00022,69,1.0,0.391304347826087,0.4767225164172999,0.053489259081733395,0.005822689211555802,0.00045897482220986385,70.0,0.04632789824371678,-0.07041239601762773,-0.04254399849995539,1.3247409175455087,4.23410650459726,4.248495242049359,1.000088900581841e-12,-2.02654673900831,1.6935843520605225,-1.2014557089250628,0.27368525594363874,0.2521698522861243,0.36573687727437,0.10019267606615247,-0.13448474232239588,-0.11519983516466928,0
sim00023,10,1.0,0.2,0.25048872821289075,0.49431133516666775,0.14848344180303452,0.05917076950655518,11.0,0.6841431296775982,0.14417108869162784,-0.05455638525031507,0.9195449849681713,2.302585092994046,2.3978952727983707,1.000088900581841e-12,-0.3752275906063893,1.3825393055435915,-0.670564790809022,0.6337809372742529,0.08029247516910898,0.24505262563924435,0.040750570333378325,-0.5466873263205957,-0.5434395061149391,0
sim00024,32,1.0,0.09375,0.21372516620844978,0.8207977322806785,0.18526790356074166,0.028721791135992863,33.0,0.3989288927442545,0.021866246930827275,-0.11140490399144352,1.1553844928777408,3.4657359027997265,3.4965075614664802,1.000088900581841e-12,-0.2579382458805221,1.6015891054481164,-0.9894616569724403,0.2571839085095642,0.11109614508990721,0.21303123201357535,0.4048362454008792,0.048775662855137826,-0.021165956775104154,1
sim00025,98,1.0,0.46938775510204084,0.3741936016614348,0.6254893069849667,0.05010449595362129,0.005682178982127199,99.0,0.41702466745224365,0.10170810946155165,-0.5763864334514488,1.5212125294277619,4.584967478670572,4.59511985013459,1.000088900581841e-12,-1.5794242261717975,2.4081915160152247,-1.4821179474529695,0.46467803686029274,0.3592670910335035,0.1444723014500988,0.031582570636146695,-0.07996222356951661,-0.052434766610199156,0
sim00026,96,1.0,0.3541666666666667,0.3852916937350606,0.32886734484574853,0.06594059819230023,0.012995189847300642,97.0,0.23113848056555097,0.03557559300382268,-0.19441983366662385,1.2541658611296034,4.564348191467836,4.574710978503383,1.000088900581841e-12,-0.9914183000412146,2.9401731579639296,-0.5619137585863044,0.3116936793630922,0.1997366329540266,0.474331253548922,0.012753841415945986,0.15708215387641883,0.10723916690316654,1
sim00027,11,1.0,0.2727272727272727,0.3160425364647043,0.5073151300427843,0.07328941976657766,0.04481058405367661,12.0,0.6076501667648244,0.10984771324367087,-0.5014242416115843,0.9441878237639182,2.3978952727983707,2.4849066497880004,1.000088900581841e-12,-1.1795816703455626,1.9059233784324756,-1.3495800042026147,0.7020007086296465,0.2433714243050986,0.05459236325728085,3.550379432947318e-05,0.21037410687868838,0.24318331419142825,0
sim00028,31,1.0,0.12903225806451613,0.27850473530199377,0.49554381487028154,0.3843647405290812,0.17687480923445742,32.0,0.4039700724353956,0.059738587479360825,0.6926711458720481,1.5967513158387618,3.4339872044851463,3.4657359027997265,1.000088900581841e-12,0.46771554895243367,2.6578374473758575,0.8499815768490604,0.06966021194928262,0.04939373837283274,0.04039894319851214,0.04843808675803914,-0.5361684126895547,-0.2577322540364826,6
