key,band,budget,p0,tau0,evd,evj,mvd,mvj,cvd,cvj
KXNCAALAXFINAL-26-UNC,14.0,0.0819,0.09,14.0,0.001024999999999999,0.03902499999999999,0.0004132336087856618,0.20986481696058248,0.00038410520938761254,0.15335942850443954
KXNCAALAXFINAL-26-UNC,7.0,0.0979,0.11,7.0,0.0006249999999999994,0.03862499999999999,0.00019564787649609808,0.1824852236990088,0.00016584536969931307,0.15098118207708022
KXNCAALAXFINAL-26-UNC,3.0,0.0979,0.11,3.0,0.0001249999999999999,0.012125,5.656304871101778e-05,0.11219407523482047,6.531482268899526e-05,0.122045839228231
KXFACUP-25-CRY,30.0,0.12039999999999998,0.13999999999999999,29.999999999999993,0.0026749999999999903,0.5956249999999998,0.0011245503195168414,0.28970409137390196,0.0010002207493702037,0.24486106365831728
KXFACUP-25-CRY,14.0,0.1971,0.27,13.999999999999993,0.0015999999999999942,0.5050999999999998,0.0005112006958438555,0.3140677851564568,0.00038744694159731293,0.22496650896200932
KXFACUP-25-CRY,7.0,0.21,0.3,7.0,0.0005999999999999989,0.5041999999999998,0.00022050937064607167,0.28488718879763025,0.00013717931701600245,0.25172859207400167
KXFACUP-25-CRY,3.0,0.2016,0.28,3.0,0.0,0.5041999999999998,8.80299696930052e-05,0.2479911936006367,4.00811395675633e-05,0.22133007023515489
KXNETFLIXRANKSHOWRUNNERUP-26JUN22-TEA,7.0,0.2356,0.38,5.0,5e-05,0.20919999999999997,0.00015634750300714563,0.281537484171131,8.505037939785076e-05,0.24427610791072374
KXWTIW-26MAY2914-B93.50,7.0,0.24909999999999996,0.4699999999999999,6.0,0.0002000000000000001,0.18989999999999996,0.00022162066954393224,0.30692166622371736,0.0001134831020987561,0.2679603974503869
KXOSCARAS-25-MC,30.0,0.0819,0.09,24.0,0.00022500000000000013,0.35722499999999996,0.0008647369123229786,0.25978555736895925,0.0007242034964958065,0.20683044182127092
KXOSCARAS-25-MC,14.0,0.0651,0.07,14.0,0.0002000000000000001,0.0145,0.0004194638685566932,0.217347254102061,0.0003944236152424145,0.16652359538561562
KXOSCARAS-25-MC,7.0,0.0651,0.07,8.0,0.00010000000000000018,0.0132,0.00024283657854143063,0.1494893591980813,0.00021840273335815304,0.1388264632010579
KXOSCARAS-25-MC,3.0,0.05639999999999999,0.06,3.0,0.0,0.0094,6.208706814025887e-05,0.08513026962652884,6.164694449171539e-05,0.11504534993098708
PAYROLLS-24FEB-T299999,30.0,0.1275,0.15,30.0,0.0009999999999999987,0.1876,0.0010999856913501713,0.32380865544109855,0.00106187242717115,0.2540607941550264
PAYROLLS-24FEB-T299999,14.0,0.16000000000000003,0.2,14.0,0.0003249999999999989,0.183475,0.0005447341246396999,0.2673903670315816,0.0004138279116511194,0.2244924043843662
PAYROLLS-24FEB-T299999,7.0,0.17977499999999996,0.23499999999999996,7.0,0.00010000000000000018,0.04882499999999999,0.0002361371119701902,0.2475429667701157,0.00014108371332569608,0.21415533901031403
