key,band,budget,p0,tau0,evd,evj,mvd,mvj,cvd,cvj
sim31,7.0,0.20196657032335458,0.28083469782685616,7.0,0.0,0.05457401219548548,0.0002498757641132874,0.45924884648579334,0.0001462446909284088,0.25878501989604374
sim32,30.0,0.20266178526254564,0.2824265302536765,30.0,0.0011064872818814307,0.10207167643917626,0.0010000371166507794,1.2512369654677105,0.0011026231487007011,0.31543295427024476
sim32,14.0,0.16442677338578351,0.20747098158607155,14.0,0.0003790155814501811,0.06635148107301209,0.0005110212939457393,0.5543600127544537,0.00041353979591464846,0.2562974580091923
sim32,7.0,0.15042051152047495,0.18443782153191257,7.0,1.9970972491620077e-05,0.055547320139446535,0.0002408464719128215,0.4469711134044948,0.00017167833529524912,0.2201774166409265
sim32,3.0,0.06458279739336942,0.06939902159118289,3.0,1.9970972491620077e-05,0.0030872278220905216,9.733855983572064e-05,0.32908526614852657,9.636057532253175e-05,0.1275672820199039
sim35,30.0,0.2077467559153257,0.7055559390644656,30.0,0.0007788107595564807,0.19423064356415295,0.001020770727910812,1.074571965977473,0.0010253961616329547,0.32025285507156026
sim35,14.0,0.11395302505909682,0.1311545378604975,14.0,0.0007788107595564807,0.007514412785838026,0.00048317311125025173,0.6954270839651835,0.0005397843276740526,0.20144186798731184
sim37,30.0,0.21240009903025553,0.6939069389417111,25.0,0.00074098520731491,0.3262106607387744,0.0008013294471221114,1.0163009728167909,0.0007665267290268984,0.3212428268420796
sim37,14.0,0.24339917673795003,0.41875454928397565,14.0,0.0003701725579592707,0.23770678198873313,0.0004418904991119994,0.7483711916521721,0.00029530540692083193,0.30258546885410437
sim37,7.0,0.23993442975765145,0.39967268446555254,7.0,2.2899294488040528e-07,0.09407135998285293,0.00025560020862969824,0.5105722901919725,0.00012994980275881797,0.27555841602793124
sim37,3.0,0.19351959473460129,0.26234393492822716,3.0,2.2899294488040528e-07,0.044711015323555515,9.055180131114322e-05,0.353368954773326,4.7859205269110964e-05,0.24186804931153233
sim43,30.0,0.12379177031046541,0.8552579762504068,30.0,0.0011873522645409601,0.01565980808881763,0.000913168983733838,1.0357039671328396,0.0013356589274510261,0.26345458497706076
sim43,14.0,0.06756929767707917,0.9271190727688484,14.0,0.00015973892385701772,0.006259037747156728,0.0004442918261233143,0.7967649017134479,0.0006265244752357241,0.17823200467782463
sim45,30.0,0.16021049235848064,0.20035102596284537,30.0,0.0022683096965605736,0.19099554621525788,0.0009818170171542948,1.1009995333123956,0.0012128943488641946,0.2775288563304173
sim45,14.0,0.12132178376112765,0.14128253981876998,14.0,0.0007596680346810989,0.11409556465764731,0.00045869421507940974,0.8284866756494392,0.00048209666443500924,0.22961520935440113
sim46,30.0,0.058278354887405244,0.9378603031933755,30.0,0.0005719151244205758,0.469493011924164,0.0008674215752696689,0.9943628503935329,0.0016192510339961377,0.1718248304743108
sim46,14.0,0.22552579619067295,0.6564423338144987,14.0,0.0002601525921830427,0.4035370141148045,0.00046514872322454636,0.8209342306224291,0.00031670431620027653,0.3096398902941603
sim46,7.0,0.2180454953015401,0.32124177026368855,7.0,0.00025984201248602495,0.2948995507921146,0.00024111247618256978,0.5813016553184209,0.00011960001128567343,0.2815159315150395
sim46,3.0,0.08106126387661662,0.9110215762260947,3.0,0.0,0.12387154469879888,0.00011089661683641412,0.33590835806992475,8.980263570618014e-05,0.15014773463631048
sim48,30.0,0.23188495619997848,0.6345921387006742,30.0,0.001124551353713884,0.39405609186815727,0.000973691626810383,1.1820452327302668,0.000937249794839713,0.3346415371264755
sim48,14.0,0.17749883328106258,0.7692604068906853,14.0,0.00048241158386485883,0.33322121632896246,0.0004656542088854844,0.840700997408108,0.0004149075072616321,0.2578244637604016
sim48,7.0,0.22072938242357185,0.3289134208173296,7.0,0.0,0.12125010461943624,0.00023853263773542768,0.5892683717481213,0.00013759507917482326,0.25713277291050163
sim50,30.0,0.1089180717574497,0.8756087435650963,30.0,0.00038702384845275354,0.549297898235821,0.0009730778307980828,1.0040072034696368,0.0013718721231763295,0.2238128880157749
sim50,14.0,0.2396122187790753,0.6019204651722347,14.0,0.0,0.2336014311012915,0.0004596641538347265,0.7265770106230548,0.0003232408496764407,0.29838669641643284
sim50,7.0,0.2383515339388657,0.39207194034388343,7.0,0.0,0.12108135322878272,0.00023047641303746571,0.5299386919497269,0.00011659412948979874,0.29741943246015984
sim50,3.0,0.19533278846763247,0.266189795919067,3.0,0.0,0.05130581080399161,9.356222124755951e-05,0.3854620304666972,4.3791427613336716e-05,0.2457857933576623
sim53,30.0,0.06868385010426407,0.07418765882640752,30.0,0.0020317392328175823,0.0010617255849732369,0.0008793796447851541,0.9982426781027428,0.001484872855588759,0.22664025039719282
sim59,30.0,0.24956811062787024,0.5207819482274828,30.0,0.0008338078735512426,0.5850765858521875,0.0010054383931259532,0.9985795556789552,0.0009608606351480525,0.3468535801442375
sim59,14.0,0.24856477599542048,0.5378843503914152,14.0,0.00040344259799652784,0.4650749252747055,0.0005076039217671204,0.6939589206983908,0.00030962064544359417,0.3155279934556552
sim59,7.0,0.24934081145996753,0.5256746672818262,7.0,0.0,0.204153450327381,0.00023121950062716118,0.6707022542028913,0.00011071873385905394,0.2932281984332384
sim59,3.0,0.24916815935567588,0.5288416477394083,3.0,0.0,0.10919339823558148,0.00010130518432192119,0.40023605894709663,4.349269834490591e-05,0.266400083270333
sim60,30.0,0.15459800534378615,0.8088721331817,30.0,0.0006044914117587876,0.22763430303071608,0.0009668681246902394,1.0794837230547523,0.0011819038559310064,0.2659428470211911
sim60,14.0,0.11180694492498193,0.8717432650029023,14.0,0.00017188577571178635,0.18253011130786428,0.000505002667756323,0.6773055317623057,0.0005275523362553217,0.20533062405087515
sim60,7.0,0.24473251115521255,0.4274225321136963,7.0,0.0,0.11108739385972821,0.0002236620197285106,0.6032998363534439,0.0001118203262159148,0.2833040522697413
sim60,3.0,0.10800649892824848,0.12317974965276679,3.0,0.0,0.01037360287603782,8.554489498967633e-05,0.3425359238040987,7.723097548596978e-05,0.16980694520136294
sim62,30.0,0.20153698575091847,0.2798568323815578,30.0,0.0015737045392909049,0.5318178316664363,0.0009270307612712231,1.0064802191231743,0.000967033504347789,0.329914440089579
sim62,14.0,0.2178900105230875,0.6791926044146702,14.0,0.0013577388249250686,0.3553413323335523,0.000464866956121921,0.7460043483541928,0.00038259736276639216,0.27952633414225064
